customer_id,age,region,employment_type,industry,vintage,annual_income,bureau_score,dti,utilization,ltv,ead,lgd_actual,pd_score,default_flag
3974,54,East,Salaried,Transport,2025Q3,75523.0,778.0,30.87,64.94,80.06,132706.0,0.452,0.40848,0
3975,48,South,Salaried,Retail,2024Q4,78900.0,663.0,30.88,16.97,90.3,47924.0,0.4205,0.37769,0
3976,68,West,Salaried,Transport,2024Q4,89851.0,607.0,66.19,51.76,53.32,111028.0,0.2654,0.79023,0
3977,55,South,Salaried,Retail,2024Q4,62795.0,776.0,11.55,62.3,79.25,34229.0,0.294,0.26555,0
3978,36,South,SelfEmployed,Transport,2025Q2,67953.0,721.0,44.82,85.87,72.88,72184.0,0.2829,0.71376,0
3979,41,North,Salaried,Healthcare,2024Q4,55562.0,685.0,45.84,30.19,90.84,24725.0,0.3569,0.52821,0
3980,33,South,Salaried,Healthcare,2025Q4,49814.0,727.0,57.27,76.48,68.07,49151.0,0.5936,0.71773,0
3981,55,West,SelfEmployed,Retail,2025Q3,126252.0,775.0,67.11,76.98,55.38,205783.0,0.1319,0.66071,0
3982,62,West,Salaried,Transport,2025Q1,57344.0,598.0,31.35,16.52,61.17,87762.0,0.3891,0.39771,0
3983,52,North,Salaried,Healthcare,2025Q3,104965.0,717.0,36.27,6.55,52.04,66614.0,0.4017,0.16755,0
3984,58,North,Salaried,Construction,2024Q4,71104.0,713.0,50.28,57.33,52.1,88369.0,0.2863,0.5294,0
3985,26,West,Salaried,Transport,2024Q4,93512.0,792.0,68.04,76.05,65.87,104829.0,0.1492,0.66643,0
3986,58,West,Salaried,Healthcare,2025Q4,79952.0,756.0,63.45,54.9,89.09,91771.0,0.3259,0.66099,0
3987,58,North,Salaried,IT,2025Q3,35218.0,755.0,50.02,78.2,50.55,85812.0,0.2039,0.56797,0
3988,33,South,Business,IT,2025Q4,80724.0,686.0,61.4,61.01,55.83,36383.0,0.4168,0.69425,0
3989,66,South,SelfEmployed,Construction,2025Q4,95143.0,747.0,15.11,63.8,86.91,25972.0,0.1842,0.37224,0
3990,59,West,Salaried,Healthcare,2025Q1,56125.0,683.0,32.63,7.53,58.66,121625.0,0.344,0.21091,1
3991,33,North,Salaried,IT,2025Q4,138043.0,704.0,10.79,12.97,92.93,29258.0,0.2575,0.18388,0
3992,67,North,Salaried,Transport,2025Q4,100305.0,742.0,20.65,70.25,54.79,94439.0,0.484,0.3464,0
3993,32,West,Salaried,Manufacturing,2025Q1,100524.0,715.0,47.83,73.66,64.32,148070.0,0.5384,0.65101,1
3994,53,North,Salaried,Healthcare,2025Q2,103179.0,727.0,63.13,53.8,45.26,35543.0,0.3069,0.5495,0
3995,48,South,Salaried,Construction,2025Q2,21649.0,782.0,47.97,58.11,94.57,46192.0,0.2239,0.5381,0
3996,23,South,Salaried,Healthcare,2025Q1,97622.0,690.0,49.85,60.29,88.96,65677.0,0.5507,0.71458,0
3997,38,South,Salaried,Retail,2025Q4,136902.0,653.0,16.23,14.45,84.97,39302.0,0.3336,0.26877,0
3998,46,South,Business,Retail,2024Q4,98985.0,660.0,49.89,65.11,48.65,38867.0,0.3877,0.66225,0
3999,60,South,Salaried,IT,2025Q3,73430.0,648.0,37.26,48.06,93.31,50349.0,0.3354,0.65337,0
4000,22,North,Business,Retail,2024Q4,52117.0,798.0,49.09,59.23,91.1,42634.0,0.3253,0.50814,0
4001,24,East,Business,Construction,2024Q4,49704.0,746.0,29.57,55.68,63.96,102785.0,0.2909,0.34768,0
4002,48,West,Salaried,IT,2025Q4,46702.0,769.0,44.89,73.67,77.49,77247.0,0.1233,0.57438,1
4003,48,West,SelfEmployed,Construction,2025Q3,69989.0,759.0,35.44,33.67,94.59,26566.0,0.5621,0.34338,0
4004,45,North,Salaried,Transport,2025Q3,53297.0,699.0,43.52,38.62,62.54,245163.0,0.3738,0.42955,0
4005,46,North,Salaried,Construction,2025Q2,76201.0,800.0,18.83,40.24,46.22,59345.0,0.3402,0.11578,0
4006,65,South,Salaried,Retail,2025Q1,85098.0,672.0,33.75,73.62,87.73,69671.0,0.4614,0.70949,1
4007,67,South,Salaried,Transport,2025Q4,37004.0,821.0,32.46,43.8,66.21,50699.0,0.2829,0.19724,0
4008,22,South,Salaried,Retail,2025Q3,60873.0,717.0,54.18,20.94,94.28,72568.0,0.3944,0.48219,0
4009,62,East,Salaried,Construction,2025Q4,65524.0,808.0,52.38,93.47,70.3,38770.0,0.2576,0.6447,0
4010,54,North,Salaried,Retail,2025Q2,64818.0,652.0,64.53,49.4,41.62,28355.0,0.3086,0.66306,0
4011,50,North,Salaried,Retail,2024Q4,80448.0,686.0,47.92,14.83,67.04,57956.0,0.4201,0.35986,0
4012,41,South,Salaried,Retail,2025Q3,83120.0,622.0,28.87,65.32,79.49,199610.0,0.383,0.69359,0
4013,64,East,Salaried,Healthcare,2025Q2,69393.0,767.0,56.99,71.52,41.43,108468.0,0.3109,0.52019,0
4014,57,North,Salaried,Transport,2025Q4,63189.0,724.0,39.82,50.02,62.74,171573.0,0.4377,0.42428,0
4015,64,East,Salaried,Transport,2025Q2,79485.0,821.0,21.61,63.18,48.56,48895.0,0.2567,0.18077,0
4016,43,South,Salaried,Transport,2025Q2,116057.0,683.0,54.84,20.54,75.37,41293.0,0.2403,0.4806,0
4017,53,West,Salaried,Construction,2025Q2,43614.0,784.0,17.95,38.11,92.65,50989.0,0.2957,0.21634,0
4018,22,West,SelfEmployed,Manufacturing,2025Q2,108292.0,714.0,20.69,19.56,74.35,104781.0,0.3223,0.19939,0
4019,47,South,Salaried,Construction,2025Q2,39158.0,705.0,55.53,39.85,78.22,149362.0,0.3101,0.57361,0
4020,68,North,Salaried,Transport,2025Q2,89046.0,694.0,56.21,55.65,61.81,60263.0,0.2988,0.63461,0
4021,42,South,Salaried,IT,2025Q1,106240.0,664.0,57.45,44.83,70.97,27361.0,0.4584,0.66832,0
4022,54,North,SelfEmployed,Retail,2025Q4,46912.0,731.0,27.6,58.39,69.91,144623.0,0.5304,0.39933,0
4023,36,East,Salaried,Retail,2024Q4,88769.0,722.0,62.0,50.16,81.78,159040.0,0.3343,0.66094,0
4024,40,West,Salaried,Manufacturing,2025Q4,53844.0,624.0,53.36,33.6,87.13,104609.0,0.421,0.70262,1
4025,46,East,Salaried,IT,2025Q3,109258.0,572.0,60.04,17.91,76.46,198817.0,0.2618,0.71517,0
4026,36,West,Salaried,Healthcare,2025Q3,39998.0,693.0,52.52,27.74,93.89,19127.0,0.3386,0.5585,0
4027,26,South,Salaried,Construction,2025Q4,57688.0,774.0,44.78,23.06,85.56,38315.0,0.4056,0.29151,0
4028,65,North,Salaried,Healthcare,2025Q2,83284.0,722.0,16.56,68.67,46.86,74196.0,0.2491,0.31837,0
4029,64,East,Business,IT,2025Q1,97787.0,638.0,52.66,78.8,67.91,34877.0,0.44,0.82656,0
4030,43,South,Salaried,Manufacturing,2024Q4,82318.0,612.0,51.43,69.83,89.68,138993.0,0.2627,0.86228,0
4031,62,East,Salaried,IT,2025Q2,92379.0,774.0,28.75,62.94,91.92,32103.0,0.4726,0.43205,0
4032,57,South,SelfEmployed,Manufacturing,2025Q4,66270.0,619.0,54.15,32.71,60.91,187437.0,0.4519,0.6232,0
4033,28,North,Salaried,Healthcare,2025Q4,52722.0,752.0,43.03,68.99,79.91,40365.0,0.4839,0.57447,0
4034,26,West,SelfEmployed,Healthcare,2025Q1,116615.0,741.0,43.56,59.46,62.58,194821.0,0.4729,0.47544,0
4035,57,North,Salaried,IT,2025Q1,92469.0,800.0,32.06,9.22,46.8,41070.0,0.5819,0.08279,0
4036,42,West,SelfEmployed,IT,2025Q4,67807.0,675.0,17.01,86.69,88.65,13991.0,0.4109,0.66907,1
4037,26,West,Salaried,Retail,2025Q2,38656.0,762.0,23.02,12.2,91.26,80726.0,0.1764,0.16396,0
4038,52,West,SelfEmployed,Manufacturing,2025Q2,110579.0,787.0,56.13,50.24,67.76,117802.0,0.3655,0.4404,0
4039,37,East,SelfEmployed,Retail,2025Q2,111609.0,636.0,26.29,51.18,41.01,35366.0,0.2951,0.42347,0
4040,58,East,Salaried,Construction,2024Q4,74563.0,717.0,10.14,80.33,84.88,221805.0,0.1862,0.48675,0
4041,37,West,Salaried,Construction,2024Q4,63485.0,708.0,69.82,87.18,66.23,190616.0,0.5035,0.84623,1
4042,57,South,Salaried,IT,2025Q2,73518.0,651.0,22.64,89.57,44.13,64619.0,0.3133,0.61502,0
4043,43,South,Business,Healthcare,2025Q4,74730.0,725.0,49.32,56.27,50.42,91394.0,0.1711,0.4866,0
4044,69,East,Salaried,Construction,2025Q1,99238.0,646.0,65.62,66.11,48.37,73932.0,0.2726,0.78265,0
4045,69,South,Salaried,Construction,2025Q3,51554.0,731.0,45.98,12.97,77.75,115723.0,0.6218,0.29353,0
4046,33,South,Salaried,Retail,2025Q1,65410.0,830.0,57.94,48.91,56.47,132711.0,0.5141,0.32555,0
4047,52,South,Salaried,Retail,2025Q1,75408.0,699.0,68.58,85.81,47.02,22936.0,0.4375,0.805,1
4048,42,East,Salaried,Construction,2025Q3,86460.0,705.0,61.62,46.01,90.47,236541.0,0.4257,0.69377,0
4049,27,West,Business,IT,2025Q2,101659.0,788.0,43.47,11.26,92.61,167873.0,0.2416,0.22648,0
4050,42,North,Salaried,Retail,2025Q1,87775.0,779.0,31.82,23.06,47.62,35162.0,0.2326,0.13139,0
4051,41,West,SelfEmployed,Construction,2025Q3,123803.0,676.0,38.95,43.66,52.66,202089.0,0.417,0.43574,0
4052,26,East,Salaried,Healthcare,2025Q4,55211.0,748.0,60.51,26.38,72.57,278637.0,0.5406,0.42078,0
4053,34,West,Salaried,Retail,2025Q4,116541.0,548.0,61.2,40.31,48.28,22017.0,0.228,0.78364,0
4054,36,East,Salaried,Construction,2025Q4,56153.0,655.0,60.75,34.97,48.72,118320.0,0.3384,0.57184,1
4055,23,West,Salaried,Manufacturing,2025Q2,70117.0,769.0,45.83,33.7,58.51,139139.0,0.3781,0.27778,1
4056,29,North,Business,Retail,2025Q1,89681.0,682.0,38.62,13.2,92.2,94412.0,0.2922,0.38136,0
4057,67,West,SelfEmployed,Manufacturing,2025Q1,109447.0,699.0,28.68,84.44,92.93,165918.0,0.3289,0.70551,1
4058,41,North,Salaried,Retail,2024Q4,70159.0,659.0,10.2,67.34,86.3,84091.0,0.2266,0.52768,0
4059,50,West,Salaried,Retail,2025Q4,89813.0,650.0,55.87,61.1,78.26,103394.0,0.3871,0.78158,0
4060,50,West,Salaried,Transport,2025Q2,72109.0,573.0,26.62,59.58,79.64,19340.0,0.3707,0.73126,0
4061,62,South,Business,Transport,2025Q3,22611.0,690.0,29.78,40.69,65.83,46177.0,0.424,0.37232,0
4062,62,North,SelfEmployed,Manufacturing,2025Q2,79039.0,736.0,60.61,79.1,69.16,177329.0,0.3255,0.74044,0
4063,52,West,SelfEmployed,IT,2025Q1,48962.0,724.0,13.14,88.7,74.89,44924.0,0.4355,0.51161,0
4064,43,South,Salaried,Construction,2025Q4,111787.0,664.0,65.66,5.51,80.22,70293.0,0.3906,0.52417,0
4065,23,West,Salaried,IT,2024Q4,111960.0,631.0,10.08,12.13,45.33,33174.0,0.4982,0.159,0
4066,21,North,Salaried,IT,2025Q2,59100.0,689.0,66.35,65.75,52.37,45943.0,0.3182,0.73189,0
4067,23,North,Salaried,Transport,2024Q4,55258.0,637.0,37.29,26.25,92.96,92676.0,0.4631,0.54336,0
4068,57,West,Salaried,Construction,2025Q1,64275.0,668.0,16.13,87.05,58.43,66362.0,0.3231,0.57307,0
4069,27,East,Salaried,Transport,2025Q3,93310.0,717.0,50.45,65.07,54.77,20481.0,0.427,0.58051,0
4070,23,West,Salaried,Transport,2025Q2,93409.0,662.0,63.75,38.15,63.21,43082.0,0.5094,0.6497,0
4071,56,South,SelfEmployed,Transport,2025Q1,165201.0,781.0,36.28,42.38,56.0,193952.0,0.491,0.23902,0
4072,69,East,SelfEmployed,Healthcare,2025Q4,72283.0,652.0,51.48,67.18,45.01,154630.0,0.3255,0.68553,0
4073,23,East,Salaried,IT,2025Q2,82284.0,677.0,68.76,17.69,51.44,74787.0,0.2869,0.49067,0
4074,24,East,Salaried,IT,2024Q4,128293.0,757.0,24.44,84.51,75.21,92525.0,0.4665,0.50505,0
4075,51,East,Salaried,IT,2025Q2,87159.0,748.0,59.23,5.43,52.28,46512.0,0.2956,0.23378,0
4076,22,East,SelfEmployed,Healthcare,2025Q1,52798.0,738.0,27.71,93.11,75.62,192902.0,0.4688,0.61918,0
4077,34,South,SelfEmployed,Retail,2025Q1,88549.0,675.0,35.58,20.09,45.5,60848.0,0.2066,0.25979,0
4078,57,South,SelfEmployed,Manufacturing,2024Q4,97620.0,742.0,26.91,71.79,42.3,30882.0,0.4069,0.35422,0
4079,51,West,SelfEmployed,Manufacturing,2025Q1,71458.0,754.0,36.76,8.59,87.39,22218.0,0.3058,0.21415,0
4080,22,North,Salaried,Healthcare,2025Q2,99882.0,734.0,10.31,43.83,81.8,21614.0,0.1501,0.24187,0
4081,51,East,Salaried,IT,2024Q4,97657.0,708.0,28.21,61.73,76.63,41986.0,0.2571,0.49328,0
4082,67,North,Salaried,Manufacturing,2025Q1,68539.0,742.0,36.72,11.32,41.7,231634.0,0.3036,0.13897,0
4083,63,East,Salaried,Healthcare,2025Q1,118793.0,706.0,47.93,44.9,53.16,475184.0,0.581,0.45295,0
4084,42,East,SelfEmployed,Transport,2025Q2,60411.0,732.0,48.24,32.28,84.68,154518.0,0.05,0.44195,0
4085,30,North,Salaried,Construction,2025Q1,90933.0,714.0,45.03,49.84,47.96,21586.0,0.31,0.42638,0
4086,50,North,Salaried,Manufacturing,2025Q2,64947.0,627.0,27.58,50.41,84.71,33506.0,0.3081,0.60899,0
4087,53,North,Salaried,Construction,2025Q4,37677.0,678.0,66.84,75.67,72.13,33632.0,0.2336,0.83969,1
4088,39,East,Business,IT,2025Q2,88959.0,824.0,33.52,16.12,80.72,59855.0,0.3034,0.13283,0
4089,66,West,Salaried,Manufacturing,2025Q3,128233.0,603.0,23.01,12.44,75.45,40588.0,0.3323,0.35565,0
4090,45,North,Salaried,Healthcare,2025Q1,78654.0,795.0,43.27,41.17,62.93,113099.0,0.2696,0.2706,0
4091,66,East,Salaried,Retail,2025Q4,42664.0,744.0,54.94,84.88,56.06,59884.0,0.3929,0.68041,0
4092,21,South,Salaried,Manufacturing,2024Q4,85551.0,712.0,10.73,81.97,77.0,134909.0,0.5398,0.48284,0
4093,52,South,Salaried,Manufacturing,2025Q3,59533.0,618.0,26.58,55.4,84.38,110935.0,0.3441,0.64737,0
4094,45,West,SelfEmployed,Manufacturing,2024Q4,106345.0,710.0,59.5,84.99,42.46,183048.0,0.2676,0.72454,0
4095,61,South,Salaried,Manufacturing,2025Q3,74284.0,669.0,40.42,77.48,60.89,43874.0,0.3368,0.69242,0
4096,37,South,SelfEmployed,Healthcare,2025Q4,35686.0,775.0,34.51,30.01,59.29,142543.0,0.3082,0.19339,0
4097,34,North,Salaried,Healthcare,2025Q4,92713.0,673.0,65.85,20.31,70.77,43150.0,0.4816,0.56421,0
4098,65,North,Salaried,Retail,2025Q4,85222.0,695.0,15.37,32.1,46.27,70373.0,0.2943,0.18229,0
4099,33,South,Business,Healthcare,2025Q3,72503.0,724.0,46.93,25.44,91.34,40766.0,0.4085,0.43187,0
4100,58,North,Salaried,Healthcare,2025Q2,54030.0,675.0,30.53,61.04,70.17,93710.0,0.3847,0.54938,0
4101,59,East,Salaried,IT,2024Q4,124728.0,763.0,14.25,57.64,90.81,184888.0,0.3628,0.31622,0
4102,22,South,SelfEmployed,IT,2025Q2,68702.0,694.0,22.82,58.86,84.93,165919.0,0.2137,0.4951,0
4103,52,South,Salaried,Construction,2025Q2,102427.0,607.0,47.68,22.04,50.54,94057.0,0.2763,0.49672,0
4104,52,North,SelfEmployed,Retail,2025Q1,68418.0,718.0,11.7,76.27,47.28,66279.0,0.3272,0.33636,0
4105,60,South,Salaried,IT,2024Q4,97021.0,754.0,45.53,44.03,87.37,72221.0,0.2071,0.46058,0
4106,26,East,Salaried,Retail,2025Q3,81336.0,789.0,67.41,47.52,69.49,213056.0,0.2324,0.50997,0
4107,45,West,Salaried,Retail,2025Q1,80700.0,740.0,57.71,94.73,41.09,40574.0,0.2924,0.7094,0
4108,23,North,SelfEmployed,Manufacturing,2025Q1,59338.0,773.0,30.74,30.4,91.38,101347.0,0.391,0.26222,0
4109,38,West,Salaried,Transport,2025Q4,93204.0,737.0,18.29,40.47,66.02,160700.0,0.519,0.22355,0
4110,58,East,SelfEmployed,Transport,2025Q3,115128.0,657.0,37.9,65.88,56.55,72670.0,0.3821,0.61647,0
4111,63,East,Business,Transport,2025Q2,54141.0,667.0,33.58,84.24,68.41,139902.0,0.3652,0.7116,0
4112,23,South,Salaried,Retail,2025Q2,59193.0,584.0,68.3,16.41,85.26,345270.0,0.3584,0.7631,0
4113,68,North,Salaried,Manufacturing,2025Q2,153614.0,698.0,69.39,71.15,46.07,68549.0,0.3091,0.74403,0
4114,25,North,Salaried,Construction,2025Q4,54960.0,746.0,34.64,87.65,59.74,61188.0,0.3386,0.56441,0
4115,44,East,Salaried,Construction,2025Q2,66136.0,623.0,18.93,43.06,57.54,85367.0,0.4176,0.40654,1
4116,54,South,Salaried,Transport,2024Q4,114593.0,781.0,64.64,30.81,86.18,103075.0,0.4635,0.46322,0
4117,67,West,Salaried,Construction,2025Q2,115346.0,704.0,57.61,66.0,82.82,185936.0,0.0572,0.74758,0
4118,68,South,Business,Manufacturing,2025Q2,20000.0,661.0,40.68,27.15,62.01,176419.0,0.4366,0.4118,0
4119,59,North,Business,Transport,2024Q4,99136.0,623.0,31.92,39.59,76.55,92097.0,0.3147,0.5528,0
4120,68,East,SelfEmployed,Manufacturing,2025Q4,75125.0,801.0,36.89,85.72,61.69,18450.0,0.4093,0.46613,0
4121,44,South,SelfEmployed,Construction,2025Q1,76266.0,775.0,64.11,58.13,71.42,26512.0,0.3933,0.5861,0
4122,56,South,Salaried,Transport,2025Q3,109128.0,688.0,21.08,13.55,94.52,144176.0,0.3342,0.26626,0
4123,48,East,Salaried,Manufacturing,2025Q4,71296.0,761.0,58.41,34.67,69.46,47067.0,0.4131,0.41876,0
4124,68,West,SelfEmployed,Healthcare,2025Q2,67201.0,698.0,11.09,61.45,94.37,151781.0,0.3842,0.44939,0
4125,69,West,Salaried,Healthcare,2025Q1,71962.0,677.0,65.23,48.33,81.1,130267.0,0.3455,0.74418,0
4126,54,East,Business,Manufacturing,2025Q3,71272.0,674.0,40.02,64.43,46.64,64242.0,0.3369,0.55436,0
4127,36,East,Salaried,Manufacturing,2025Q3,88684.0,697.0,23.6,73.53,83.78,41049.0,0.2315,0.58059,0
4128,56,West,Salaried,IT,2025Q3,113083.0,688.0,10.17,48.26,48.87,64952.0,0.3517,0.23866,0
4129,27,South,SelfEmployed,IT,2024Q4,90689.0,713.0,43.57,93.83,69.28,84274.0,0.1111,0.74743,1
4130,38,North,Business,Retail,2024Q4,79678.0,798.0,24.67,87.32,73.73,27774.0,0.3845,0.4357,0
4131,26,South,Salaried,Transport,2025Q1,93660.0,835.0,47.88,10.39,89.07,140086.0,0.4399,0.17504,0
4132,48,North,SelfEmployed,Retail,2025Q2,99505.0,644.0,26.87,28.98,51.57,119503.0,0.1762,0.32154,0
4133,59,East,Salaried,Retail,2025Q1,94450.0,735.0,15.28,32.05,88.18,83363.0,0.3168,0.2315,0
4134,54,East,Salaried,Construction,2025Q2,63317.0,722.0,40.3,21.59,91.4,83576.0,0.5203,0.36528,0
4135,61,East,SelfEmployed,Healthcare,2025Q4,90615.0,739.0,43.87,33.08,44.92,197893.0,0.6119,0.26964,0
4136,49,North,Salaried,Construction,2025Q3,27011.0,685.0,37.16,43.23,88.69,43799.0,0.3384,0.53593,0
4137,24,East,Salaried,Transport,2025Q3,118348.0,740.0,37.48,9.64,54.25,56984.0,0.3575,0.16245,0
4138,34,South,Salaried,Manufacturing,2024Q4,118277.0,634.0,45.38,16.46,44.46,76399.0,0.3414,0.36974,0
4139,25,East,Salaried,IT,2025Q4,102235.0,850.0,41.58,13.66,92.72,48732.0,0.3681,0.15185,0
4140,45,East,Salaried,Transport,2025Q4,111148.0,726.0,17.95,9.17,61.57,66881.0,0.4983,0.11748,0
4141,59,South,Salaried,Manufacturing,2025Q2,78146.0,750.0,21.83,48.33,74.26,24274.0,0.3504,0.28412,0
4142,28,North,Salaried,Transport,2025Q4,61238.0,648.0,18.51,35.04,70.41,56022.0,0.1854,0.35421,0
4143,35,North,Business,Manufacturing,2024Q4,48652.0,672.0,51.6,89.19,51.73,67216.0,0.3809,0.78235,0
4144,39,West,Salaried,IT,2025Q2,105203.0,629.0,41.72,14.25,76.83,43301.0,0.3038,0.45667,0
4145,31,West,SelfEmployed,Manufacturing,2025Q1,61235.0,790.0,35.79,88.34,42.54,180943.0,0.2156,0.42546,0
4146,40,East,Salaried,Retail,2025Q2,70656.0,649.0,57.9,12.79,51.17,99310.0,0.2156,0.43354,0
4147,56,North,Salaried,Transport,2025Q1,85603.0,700.0,29.55,60.73,91.96,67735.0,0.3368,0.57129,0
4148,38,South,Salaried,IT,2025Q2,79063.0,702.0,44.09,27.3,92.44,48124.0,0.4252,0.46884,0
4149,34,East,Salaried,Manufacturing,2025Q3,86619.0,736.0,14.46,79.41,66.55,24890.0,0.4185,0.40835,0
4150,58,West,Salaried,Retail,2025Q1,34797.0,639.0,54.66,10.53,49.3,45356.0,0.4947,0.40888,0
4151,45,North,Salaried,Retail,2024Q4,74163.0,757.0,51.71,90.73,63.19,76607.0,0.2592,0.69192,0
4152,36,North,Salaried,Healthcare,2025Q1,100604.0,778.0,58.14,9.25,88.24,69554.0,0.3056,0.30394,0
4153,38,East,Salaried,Retail,2025Q1,69205.0,674.0,63.07,26.7,43.87,43261.0,0.4263,0.482,0
4154,21,South,Salaried,Construction,2025Q2,58446.0,708.0,55.48,46.78,47.03,235639.0,0.4365,0.49386,0
4155,60,South,Salaried,IT,2025Q3,103870.0,744.0,60.67,73.05,89.26,157520.0,0.2875,0.75574,1
4156,21,North,Salaried,IT,2025Q2,69394.0,724.0,30.74,90.6,62.85,53824.0,0.2676,0.60764,0
4157,21,South,Business,IT,2025Q2,84612.0,655.0,30.6,43.52,44.59,110119.0,0.4065,0.38576,0
4158,41,West,Salaried,Manufacturing,2025Q3,74739.0,749.0,66.66,73.16,47.66,181233.0,0.4555,0.65813,0
4159,45,West,Salaried,Transport,2025Q2,79989.0,793.0,64.87,70.44,88.53,93283.0,0.3215,0.68778,0
4160,47,East,Salaried,Manufacturing,2025Q3,118240.0,793.0,42.91,56.41,66.96,65109.0,0.4051,0.36762,0
4161,30,South,Business,Construction,2024Q4,94298.0,742.0,31.99,67.18,48.96,20552.0,0.3503,0.38716,0
4162,32,North,Salaried,Transport,2025Q3,49455.0,752.0,61.96,8.43,89.17,69770.0,0.2718,0.3752,0
4163,48,South,SelfEmployed,Retail,2025Q4,70698.0,689.0,29.4,44.74,86.49,43043.0,0.4382,0.47235,0
4164,69,South,Salaried,Manufacturing,2025Q3,69685.0,660.0,19.22,75.73,41.27,48248.0,0.3227,0.47809,0
4165,52,East,Business,Transport,2025Q3,85409.0,706.0,48.37,47.68,71.95,58444.0,0.1681,0.54305,0
4166,53,South,SelfEmployed,Retail,2025Q4,102720.0,835.0,12.56,83.62,53.44,62666.0,0.271,0.21288,0
4167,28,North,SelfEmployed,Transport,2025Q3,80796.0,681.0,32.75,80.03,69.32,56177.0,0.0801,0.66297,0
4168,62,North,Salaried,Retail,2025Q1,80062.0,734.0,58.46,82.71,55.36,28740.0,0.6745,0.70699,0
4169,46,South,Salaried,Transport,2025Q2,24211.0,731.0,27.71,16.7,57.37,21500.0,0.5059,0.16291,0
4170,62,North,Salaried,Manufacturing,2025Q2,113101.0,689.0,65.88,26.97,73.1,130155.0,0.1917,0.58223,0
4171,61,North,Salaried,Manufacturing,2024Q4,75803.0,792.0,67.35,7.66,69.64,240200.0,0.2792,0.27365,0
4172,22,West,SelfEmployed,Construction,2024Q4,86466.0,797.0,58.95,93.45,61.74,78671.0,0.377,0.67956,0
4173,55,South,Salaried,Healthcare,2025Q4,86407.0,850.0,69.26,26.25,45.92,33974.0,0.5419,0.21803,0
4174,54,South,Salaried,IT,2025Q1,60769.0,666.0,41.85,38.04,93.32,146236.0,0.4369,0.59325,0
4175,26,West,Salaried,Manufacturing,2024Q4,73902.0,732.0,44.15,29.74,49.6,311679.0,0.3765,0.2795,0
4176,51,West,Salaried,Manufacturing,2025Q2,60573.0,715.0,60.17,8.58,74.82,171006.0,0.2794,0.38296,1
4177,43,East,Salaried,Retail,2024Q4,114583.0,672.0,39.57,28.51,44.55,187566.0,0.4074,0.32964,0
4178,32,West,SelfEmployed,Healthcare,2024Q4,24404.0,673.0,34.4,13.84,77.86,32291.0,0.4026,0.32279,0
4179,48,South,Salaried,Manufacturing,2025Q3,56167.0,719.0,46.89,40.49,45.22,49281.0,0.3541,0.36437,1
4180,35,South,Salaried,Transport,2024Q4,71948.0,684.0,49.46,92.01,52.62,170230.0,0.3404,0.76834,1
4181,39,South,Salaried,Healthcare,2025Q4,117437.0,656.0,55.05,67.84,75.58,31405.0,0.2963,0.79126,0
4182,32,East,Salaried,IT,2025Q2,97695.0,717.0,50.09,68.62,55.56,49635.0,0.5044,0.60284,1
4183,68,East,Salaried,Transport,2025Q4,39049.0,649.0,54.74,45.79,69.31,83478.0,0.147,0.67553,1
4184,22,South,Salaried,Retail,2025Q4,77112.0,684.0,50.47,78.02,46.85,106579.0,0.387,0.68838,0
4185,31,North,SelfEmployed,Construction,2025Q1,98033.0,730.0,38.83,86.75,51.13,60323.0,0.352,0.58934,0
4186,64,East,SelfEmployed,Transport,2025Q3,135673.0,703.0,18.1,91.54,80.36,73660.0,0.1138,0.62625,0
4187,57,North,SelfEmployed,IT,2025Q4,71506.0,696.0,57.13,13.91,41.93,82096.0,0.3046,0.31514,0
4188,58,East,Salaried,Transport,2025Q1,50389.0,809.0,11.85,84.17,46.15,62386.0,0.2277,0.22722,0
4189,45,East,Business,Healthcare,2025Q2,88059.0,787.0,69.55,25.26,51.82,51449.0,0.2261,0.3314,0
4190,63,East,SelfEmployed,Healthcare,2025Q2,78918.0,715.0,59.71,40.75,41.11,67151.0,0.256,0.45275,0
4191,41,West,Business,IT,2025Q1,91583.0,654.0,50.25,36.09,45.25,50066.0,0.4994,0.48874,1
4192,62,West,Salaried,Healthcare,2025Q4,97262.0,755.0,68.0,65.76,55.48,136632.0,0.3429,0.64092,0
4193,56,South,Business,Transport,2025Q4,87998.0,849.0,46.75,58.81,45.11,90574.0,0.4394,0.24194,0
4194,29,East,SelfEmployed,Construction,2025Q3,93205.0,785.0,13.39,14.82,87.64,69475.0,0.2057,0.10968,0
4195,32,East,SelfEmployed,Transport,2025Q3,120892.0,638.0,43.56,75.45,43.63,61879.0,0.2757,0.69842,0
4196,30,North,Salaried,Construction,2025Q2,72724.0,699.0,26.63,44.57,87.35,151777.0,0.299,0.43302,0
4197,66,North,SelfEmployed,Healthcare,2025Q3,49389.0,670.0,32.17,5.2,85.26,56532.0,0.3692,0.29244,0
4198,25,South,Business,Transport,2025Q1,87849.0,659.0,37.58,42.31,45.54,121487.0,0.4138,0.42445,1
4199,53,South,Salaried,Healthcare,2025Q2,47967.0,772.0,56.48,51.47,41.39,167640.0,0.3825,0.38282,0
4200,25,East,Salaried,Construction,2025Q4,51960.0,771.0,40.18,11.2,42.75,103224.0,0.2531,0.12525,0
4201,36,West,Business,Healthcare,2025Q2,59447.0,808.0,38.48,18.6,72.47,23651.0,0.4388,0.16048,0
