customer_id,age,region,employment_type,industry,annual_income,bureau_score,debt_to_income,utilization_rate,loan_to_value,ead,predicted_pd,actual_default
3678,59,South,Salaried,IT,86910.0,667.0,40.7,82.87,40.26,128689.0,0.6372,0
3679,40,West,Salaried,IT,73298.0,673.0,67.9,50.89,43.67,56164.0,0.6739,0
3680,30,South,Salaried,Healthcare,85067.0,781.0,28.44,80.45,41.23,23409.0,0.2721,0
3681,30,West,Salaried,Healthcare,66280.0,743.0,53.41,54.9,82.52,69888.0,0.564,0
3682,46,North,SelfEmployed,Construction,81024.0,763.0,54.73,33.24,44.39,84919.0,0.2878,0
3683,45,West,Salaried,Retail,80700.0,803.0,34.29,16.68,40.94,126706.0,0.0908,1
3684,48,North,Salaried,Construction,91683.0,708.0,45.6,44.34,48.11,87614.0,0.4137,0
3685,33,East,Salaried,Construction,55301.0,715.0,38.32,7.39,56.85,37606.0,0.2225,0
3686,35,East,Salaried,IT,82109.0,720.0,27.0,59.22,65.56,100622.0,0.3851,0
3687,26,West,Salaried,Healthcare,51668.0,767.0,55.28,43.49,43.6,61514.0,0.3244,0
3688,32,South,Salaried,IT,112510.0,763.0,52.17,17.74,67.44,27157.0,0.2787,0
3689,39,North,Salaried,Retail,66616.0,665.0,64.03,52.72,53.64,57400.0,0.7073,1
3690,52,North,Salaried,Construction,41902.0,631.0,47.09,77.08,55.09,33244.0,0.7715,1
3691,31,West,Salaried,Retail,130547.0,635.0,33.32,92.73,85.2,55834.0,0.8216,0
3692,58,East,Salaried,Healthcare,64579.0,703.0,52.84,52.46,94.28,86184.0,0.683,0
3693,53,West,Salaried,Healthcare,76899.0,626.0,47.14,16.66,65.51,34089.0,0.5547,1
3694,22,North,Salaried,Manufacturing,41093.0,722.0,47.0,77.96,57.7,69364.0,0.5906,0
3695,35,South,Salaried,Retail,73940.0,572.0,60.99,67.62,91.23,102915.0,0.9294,1
3696,56,North,Salaried,IT,108454.0,812.0,64.63,90.86,67.52,43806.0,0.5979,0
3697,25,West,SelfEmployed,Retail,89099.0,618.0,20.81,53.17,80.17,51941.0,0.6138,0
3698,35,East,Salaried,Construction,40983.0,661.0,28.84,37.14,62.76,102151.0,0.4233,0
3699,63,West,Salaried,Healthcare,59736.0,665.0,49.02,91.66,51.14,104505.0,0.7627,1
3700,30,South,Salaried,Healthcare,93364.0,788.0,43.43,53.46,76.02,33548.0,0.3507,0
3701,37,East,SelfEmployed,Retail,87733.0,700.0,49.14,6.43,76.57,35585.0,0.3789,0
3702,54,East,SelfEmployed,Retail,65280.0,636.0,35.98,47.63,65.31,88890.0,0.599,0
3703,44,South,Salaried,Retail,82941.0,696.0,34.75,5.21,54.85,53341.0,0.2249,1
3704,30,West,Salaried,Construction,51037.0,703.0,17.06,71.39,85.75,55406.0,0.4873,0
3705,50,West,Salaried,Construction,48860.0,723.0,47.42,55.94,55.14,24866.0,0.4716,0
3706,23,West,Salaried,IT,25134.0,634.0,20.55,14.88,76.25,47541.0,0.3693,0
3707,57,East,Salaried,Retail,93508.0,753.0,50.26,78.17,61.12,55176.0,0.5517,0
3708,23,South,Salaried,IT,72896.0,708.0,68.02,53.28,65.99,85951.0,0.6831,0
3709,60,South,Salaried,Manufacturing,75084.0,788.0,25.38,15.27,51.63,49697.0,0.0921,0
3710,25,West,Salaried,Construction,20000.0,690.0,18.53,19.4,75.72,86080.0,0.2561,0
3711,48,North,SelfEmployed,Healthcare,74007.0,695.0,11.45,78.99,52.42,54932.0,0.3787,1
3712,64,East,Salaried,Manufacturing,86021.0,690.0,32.73,36.99,66.71,112185.0,0.3946,0
3713,34,East,Salaried,Healthcare,33211.0,775.0,22.88,78.9,58.07,59445.0,0.2961,0
3714,59,East,Salaried,Manufacturing,75884.0,741.0,39.51,11.26,93.0,46267.0,0.2983,0
3715,31,West,SelfEmployed,IT,73670.0,656.0,41.46,26.95,94.02,41542.0,0.5943,0
3716,28,South,SelfEmployed,IT,65694.0,850.0,30.96,73.81,81.44,35643.0,0.2454,0
3717,57,South,Salaried,Construction,101152.0,662.0,54.99,62.75,94.12,70042.0,0.8102,0
3718,28,North,Salaried,Healthcare,96354.0,668.0,64.29,32.61,46.25,159539.0,0.5841,1
3719,32,South,SelfEmployed,Manufacturing,141354.0,758.0,22.69,89.24,94.58,88684.0,0.514,0
3720,35,South,Salaried,Retail,50741.0,690.0,60.18,24.0,45.7,73596.0,0.4544,0
3721,39,South,Salaried,Retail,83573.0,635.0,17.87,81.48,62.85,32336.0,0.6237,0
3722,68,West,Salaried,Construction,104997.0,774.0,23.72,67.62,53.14,33176.0,0.2445,0
3723,66,West,Salaried,Healthcare,61156.0,820.0,43.68,15.9,92.46,96299.0,0.1922,0
3724,48,North,Salaried,Retail,108825.0,638.0,28.39,54.96,74.97,75395.0,0.6084,0
3725,27,South,SelfEmployed,Construction,82298.0,773.0,12.5,88.69,72.84,43579.0,0.3223,0
3726,60,West,Salaried,Construction,40066.0,670.0,27.69,60.7,94.86,25395.0,0.6258,0
3727,27,North,Salaried,Healthcare,49283.0,575.0,64.29,52.59,73.68,54216.0,0.8894,0
3728,50,North,Salaried,Retail,63393.0,739.0,20.45,37.97,75.54,38201.0,0.2432,0
3729,38,North,Salaried,Retail,73235.0,588.0,55.83,75.99,42.46,45973.0,0.8461,0
3730,44,East,Salaried,Retail,99769.0,656.0,53.34,87.18,87.25,31512.0,0.863,0
3731,26,North,Salaried,IT,73207.0,683.0,16.37,72.8,93.35,89610.0,0.5653,0
3732,24,West,Salaried,Retail,98986.0,698.0,29.77,70.27,92.82,44127.0,0.6131,0
3733,23,South,Salaried,Manufacturing,77159.0,766.0,21.36,22.32,52.16,77311.0,0.1155,0
3734,69,East,Salaried,IT,75248.0,663.0,11.39,80.06,52.43,72642.0,0.4619,0
3735,67,North,Salaried,IT,69161.0,784.0,20.38,8.66,60.13,44762.0,0.0831,0
3736,26,South,SelfEmployed,IT,94640.0,695.0,22.09,73.16,57.06,54580.0,0.4469,0
3737,46,East,Salaried,IT,77590.0,635.0,19.96,23.98,56.81,144333.0,0.339,0
3738,64,West,Salaried,Construction,60349.0,736.0,15.47,48.85,73.29,35789.0,0.2561,0
3739,58,West,Salaried,Manufacturing,81642.0,808.0,41.58,67.57,84.31,39339.0,0.3854,0
3740,31,East,Salaried,Healthcare,65854.0,672.0,29.36,73.32,91.52,20952.0,0.6784,0
3741,49,West,Salaried,Retail,64748.0,637.0,64.49,84.93,43.73,55631.0,0.841,0
3742,40,West,Salaried,IT,98653.0,665.0,21.23,30.43,55.29,20986.0,0.3038,1
3743,30,West,Salaried,Healthcare,71813.0,596.0,46.17,25.19,54.03,46914.0,0.6204,0
3744,46,North,Salaried,Construction,117692.0,718.0,64.04,94.66,59.66,24240.0,0.7817,0
3745,68,North,Salaried,Healthcare,89705.0,607.0,12.83,23.68,63.34,86087.0,0.3752,0
3746,47,North,Salaried,IT,59684.0,738.0,40.98,64.89,61.4,55042.0,0.4535,0
3747,34,East,Salaried,Manufacturing,58311.0,684.0,37.04,90.75,92.37,11317.0,0.7723,0
3748,56,South,Salaried,Healthcare,50185.0,742.0,65.73,85.69,64.04,36905.0,0.7271,0
3749,32,South,Salaried,IT,87119.0,684.0,49.83,44.89,70.34,47175.0,0.5879,0
3750,43,West,Salaried,IT,57868.0,729.0,30.95,62.38,81.17,77919.0,0.4632,0
3751,41,West,Salaried,Retail,29688.0,641.0,52.69,52.62,79.88,92449.0,0.7638,0
3752,28,West,Salaried,Retail,41971.0,717.0,44.96,36.2,72.06,72936.0,0.4345,0
3753,59,South,Salaried,Manufacturing,52917.0,661.0,30.83,18.0,87.35,69659.0,0.4351,0
3754,29,East,Salaried,Retail,81737.0,737.0,57.11,77.31,74.33,73645.0,0.6811,0
3755,44,South,SelfEmployed,Manufacturing,73348.0,691.0,50.09,13.14,88.11,82797.0,0.4809,0
3756,51,North,SelfEmployed,Construction,93857.0,766.0,10.32,59.87,56.65,60217.0,0.1744,0
3757,45,North,Salaried,Construction,56856.0,685.0,61.91,58.49,47.26,53734.0,0.6541,0
3758,37,South,Salaried,Retail,68513.0,655.0,33.83,35.13,85.07,65655.0,0.548,0
3759,62,South,Salaried,Construction,109947.0,708.0,48.73,17.19,61.04,107219.0,0.352,0
3760,49,West,Salaried,Healthcare,68176.0,841.0,33.81,76.97,75.81,18478.0,0.2757,1
3761,23,North,Salaried,Healthcare,79489.0,765.0,62.88,46.57,80.55,19013.0,0.5324,0
3762,41,East,Salaried,Healthcare,61874.0,652.0,49.05,70.27,57.97,79229.0,0.7266,0
3763,28,East,Salaried,Construction,70489.0,700.0,44.76,6.48,67.78,38218.0,0.319,0
3764,34,South,SelfEmployed,Healthcare,84505.0,660.0,68.82,11.71,89.22,62001.0,0.687,0
3765,59,South,Salaried,Manufacturing,88142.0,648.0,26.84,20.83,88.39,58940.0,0.4551,0
3766,36,South,SelfEmployed,IT,77363.0,701.0,13.92,15.25,81.21,176549.0,0.2111,0
3767,38,East,Salaried,Retail,69803.0,684.0,40.96,22.25,81.95,83928.0,0.4522,1
3768,51,South,Salaried,Manufacturing,77604.0,638.0,35.44,66.78,89.37,98946.0,0.7529,0
3769,31,North,Salaried,Healthcare,60277.0,660.0,37.26,9.23,80.5,51263.0,0.4146,0
3770,58,North,Salaried,IT,70690.0,703.0,47.21,8.41,58.68,40025.0,0.3062,0
3771,40,East,Salaried,Retail,81647.0,665.0,46.91,7.85,46.64,39214.0,0.3454,0
3772,66,West,Salaried,Manufacturing,94740.0,699.0,33.54,67.79,63.2,110521.0,0.5173,0
3773,65,South,Salaried,Retail,56770.0,658.0,61.77,53.25,44.8,77827.0,0.6812,0
3774,24,East,Salaried,Construction,71456.0,728.0,49.09,38.32,46.37,62195.0,0.3552,0
3775,40,East,SelfEmployed,Healthcare,54898.0,659.0,63.39,65.8,92.26,140898.0,0.8537,0
3776,51,West,Salaried,Manufacturing,66111.0,738.0,64.79,54.82,77.17,55849.0,0.6381,1
3777,40,West,SelfEmployed,Manufacturing,95010.0,682.0,20.04,5.66,86.84,40728.0,0.2578,1
3778,31,East,Salaried,IT,64269.0,571.0,50.83,80.47,75.36,50457.0,0.9091,1
3779,21,East,Salaried,IT,73080.0,684.0,29.05,36.52,63.02,102487.0,0.3671,0
3780,64,West,Salaried,IT,50264.0,730.0,60.19,40.96,41.38,30165.0,0.4237,0
3781,38,South,Salaried,Retail,63778.0,667.0,53.97,75.41,92.57,58464.0,0.8317,0
3782,59,South,SelfEmployed,Healthcare,44033.0,688.0,21.92,21.84,43.9,133898.0,0.2011,0
3783,64,North,Salaried,Retail,80575.0,737.0,66.32,5.91,73.56,73357.0,0.3981,0
3784,53,West,Salaried,Healthcare,82362.0,791.0,51.01,86.8,45.62,54257.0,0.4473,0
3785,56,West,Salaried,Manufacturing,81738.0,769.0,66.92,50.49,55.63,156841.0,0.4774,0
3786,38,North,Salaried,Retail,83022.0,707.0,22.11,36.46,50.22,71289.0,0.237,0
3787,67,East,Salaried,Retail,81774.0,734.0,62.18,78.71,70.45,26753.0,0.7132,0
3788,51,South,Salaried,Retail,44474.0,705.0,50.08,7.37,88.79,54935.0,0.4201,0
3789,55,North,Salaried,Construction,59244.0,610.0,43.14,23.21,74.96,109955.0,0.6304,0
3790,59,West,Salaried,Healthcare,30125.0,776.0,59.23,18.98,76.53,65117.0,0.3306,0
3791,58,North,SelfEmployed,Healthcare,65729.0,779.0,47.97,71.4,89.99,130136.0,0.5443,0
3792,35,North,Salaried,Retail,57585.0,599.0,50.18,33.09,81.22,35001.0,0.7579,0
3793,67,East,Salaried,Construction,74226.0,677.0,25.22,74.56,87.63,57349.0,0.6322,0
3794,26,East,Salaried,Retail,124189.0,792.0,59.02,8.73,62.9,71546.0,0.2172,0
3795,28,North,Salaried,Healthcare,90646.0,713.0,49.02,59.73,87.59,32132.0,0.6451,0
3796,60,East,Salaried,Manufacturing,105592.0,640.0,60.66,33.64,75.52,59697.0,0.7261,0
3797,42,East,Salaried,Construction,91428.0,773.0,31.09,21.82,47.46,74042.0,0.1301,1
3798,21,North,Salaried,Construction,72998.0,707.0,29.9,78.51,42.13,31819.0,0.4451,0
3799,33,North,Salaried,Retail,74806.0,778.0,11.43,42.1,53.42,28548.0,0.115,0
3800,44,East,Salaried,Manufacturing,92292.0,705.0,56.12,56.45,60.81,108433.0,0.6043,0
3801,41,South,Salaried,Healthcare,79967.0,571.0,29.82,7.98,86.07,63447.0,0.5958,0
3802,65,West,Salaried,IT,69241.0,808.0,29.63,76.25,80.77,18543.0,0.3299,0
3803,63,West,Salaried,Healthcare,103529.0,634.0,51.32,30.82,92.55,42630.0,0.7229,0
3804,24,West,SelfEmployed,Healthcare,83895.0,674.0,25.17,67.41,70.75,62294.0,0.5441,1
3805,27,South,Salaried,Manufacturing,46497.0,772.0,64.54,73.44,81.13,19200.0,0.6573,0
3806,32,West,SelfEmployed,Construction,71393.0,837.0,42.28,15.54,55.14,37765.0,0.0987,0
3807,33,South,Salaried,Healthcare,76005.0,696.0,68.17,31.63,77.38,51018.0,0.652,0
3808,64,South,Salaried,Construction,66913.0,721.0,14.6,70.11,78.84,51023.0,0.3913,0
3809,36,North,Salaried,Manufacturing,67297.0,629.0,30.21,25.9,86.66,35335.0,0.5462,0
3810,26,North,Salaried,Manufacturing,66654.0,683.0,32.89,81.34,69.5,55799.0,0.6392,0
3811,34,East,Salaried,Retail,39306.0,766.0,53.83,33.08,75.7,48886.0,0.3783,0
3812,68,South,Salaried,IT,35749.0,718.0,22.78,41.21,51.17,54337.0,0.2387,0
3813,51,North,SelfEmployed,Manufacturing,61932.0,804.0,32.52,13.98,80.52,69886.0,0.1385,0
3814,56,East,Salaried,Manufacturing,66990.0,616.0,64.64,18.29,86.11,23618.0,0.7658,0
3815,57,South,Salaried,Construction,48214.0,614.0,16.87,29.79,72.66,85559.0,0.4513,0
3816,61,East,Salaried,Manufacturing,54515.0,659.0,54.72,9.4,46.36,77923.0,0.4221,0
3817,55,South,Salaried,Healthcare,69937.0,662.0,52.15,22.37,57.21,76268.0,0.5005,0
3818,30,West,Salaried,Retail,95621.0,757.0,17.83,41.8,66.15,54752.0,0.1884,0
3819,37,West,Salaried,Retail,94306.0,675.0,51.31,39.2,77.24,54180.0,0.6174,0
3820,62,South,Salaried,Healthcare,94976.0,629.0,44.19,22.88,57.62,56286.0,0.526,0
3821,50,South,Salaried,Manufacturing,54794.0,724.0,27.25,12.24,86.22,62136.0,0.2436,0
3822,64,South,SelfEmployed,IT,70554.0,654.0,28.67,33.63,60.45,88958.0,0.4135,0
3823,27,West,Salaried,Manufacturing,99713.0,634.0,59.98,72.08,42.36,87362.0,0.7829,0
3824,38,South,Salaried,Retail,39706.0,764.0,23.86,50.91,83.67,51998.0,0.2897,0
3825,39,North,SelfEmployed,IT,65811.0,778.0,40.77,90.21,75.43,80376.0,0.533,0
3826,35,North,Salaried,Construction,79443.0,759.0,50.87,17.59,84.11,76439.0,0.3323,0
3827,59,South,Salaried,Construction,40897.0,650.0,17.79,23.66,59.19,84656.0,0.2985,1
3828,64,South,Salaried,Manufacturing,83577.0,665.0,65.94,30.23,40.97,49386.0,0.5747,1
3829,42,West,Salaried,Manufacturing,105940.0,733.0,25.64,6.17,44.06,113785.0,0.1168,1
3830,59,North,Salaried,IT,99492.0,745.0,29.13,89.9,46.15,89682.0,0.418,0
3831,62,South,Salaried,IT,71445.0,686.0,49.97,45.08,84.28,34731.0,0.6348,0
3832,50,West,Salaried,Manufacturing,91288.0,772.0,14.69,48.35,56.58,40109.0,0.1523,0
3833,40,West,Salaried,Retail,40673.0,577.0,47.66,19.21,94.88,128017.0,0.7711,0
3834,52,South,Salaried,Construction,80567.0,666.0,64.96,83.54,81.71,23678.0,0.8742,0
3835,62,South,SelfEmployed,IT,68907.0,833.0,24.95,67.34,73.06,59108.0,0.1997,0
3836,45,South,Salaried,Retail,72011.0,699.0,31.71,43.82,94.1,171096.0,0.4995,0
3837,43,West,Salaried,Manufacturing,77077.0,671.0,23.94,84.02,57.4,102461.0,0.5735,0
3838,25,North,Salaried,Healthcare,82753.0,728.0,59.13,86.49,49.11,99990.0,0.6694,0
3839,61,West,SelfEmployed,IT,45958.0,643.0,20.06,9.45,80.55,32990.0,0.3369,0
3840,50,East,Salaried,Healthcare,55391.0,560.0,30.8,15.74,55.29,89114.0,0.554,0
3841,68,East,Salaried,Retail,69875.0,850.0,46.06,7.49,92.86,128909.0,0.1388,0
3842,59,North,SelfEmployed,Construction,39427.0,648.0,34.27,57.36,94.34,51283.0,0.7018,0
3843,47,South,Salaried,Retail,77745.0,713.0,13.93,24.61,90.95,59966.0,0.2481,0
3844,62,South,SelfEmployed,Construction,91654.0,710.0,66.86,81.04,91.96,99333.0,0.8392,1
3845,57,North,Salaried,Retail,102843.0,730.0,30.27,46.93,73.86,53751.0,0.3561,1
3846,27,East,Salaried,IT,76928.0,652.0,36.74,80.39,78.07,28069.0,0.7516,1
3847,25,West,SelfEmployed,IT,112728.0,545.0,20.05,55.0,45.18,15317.0,0.6633,0
3848,35,East,Salaried,Healthcare,74299.0,661.0,61.92,76.66,81.97,70107.0,0.8536,0
3849,62,East,Salaried,Retail,49864.0,702.0,27.49,38.47,51.11,46540.0,0.2875,0
3850,28,North,Salaried,Retail,73881.0,706.0,11.19,90.09,86.22,15132.0,0.5297,0
3851,29,South,SelfEmployed,Healthcare,70887.0,794.0,28.98,65.04,92.88,40170.0,0.3488,0
3852,31,North,Salaried,Manufacturing,85323.0,683.0,69.04,58.59,51.68,49292.0,0.7189,1
3853,42,East,Salaried,Retail,80413.0,712.0,18.81,36.71,44.29,46991.0,0.1959,0
3854,54,West,Salaried,Retail,78985.0,652.0,11.87,89.35,66.61,105346.0,0.5909,0
3855,55,East,Salaried,Retail,94338.0,664.0,44.69,35.4,83.54,83209.0,0.6012,0
3856,33,North,Salaried,Manufacturing,66401.0,820.0,32.3,80.23,82.39,55683.0,0.3446,0
3857,31,South,Salaried,IT,85774.0,657.0,57.7,41.39,78.33,31665.0,0.7134,0
3858,52,East,Salaried,Healthcare,80617.0,677.0,53.91,74.05,85.14,85228.0,0.7945,1
3859,62,South,Salaried,Manufacturing,77279.0,765.0,21.13,87.07,49.62,124844.0,0.3139,0
3860,35,West,Salaried,Construction,73686.0,814.0,43.88,46.9,75.86,142324.0,0.2687,0
3861,58,West,Salaried,Construction,49574.0,749.0,11.95,52.35,73.31,52231.0,0.226,0
3862,21,East,SelfEmployed,Manufacturing,69922.0,749.0,36.37,34.73,48.44,80502.0,0.2269,0
3863,66,South,SelfEmployed,Manufacturing,71204.0,625.0,52.84,9.92,62.79,43359.0,0.5565,0
3864,44,South,Salaried,IT,60546.0,731.0,34.9,63.72,86.89,39637.0,0.5165,0
3865,63,North,Salaried,Construction,47842.0,682.0,17.08,15.77,93.45,85944.0,0.3023,0
3866,60,South,Salaried,Healthcare,63870.0,728.0,13.69,36.87,76.6,32027.0,0.225,0
3867,42,South,Salaried,Retail,65531.0,683.0,61.22,36.45,90.71,46990.0,0.6993,0
3868,23,East,Salaried,Retail,48194.0,666.0,63.48,18.59,47.26,106301.0,0.5195,1
3869,34,East,Salaried,IT,48173.0,613.0,30.59,65.0,93.63,46608.0,0.7768,0
3870,22,North,Salaried,IT,33161.0,695.0,19.85,20.71,41.84,35720.0,0.1733,0
3871,52,South,SelfEmployed,Construction,80901.0,710.0,68.72,75.05,69.0,162237.0,0.7763,1
3872,68,North,Salaried,Healthcare,94561.0,575.0,42.75,27.44,56.01,79392.0,0.6624,1
3873,58,North,Salaried,Healthcare,75322.0,663.0,38.6,30.86,84.77,26381.0,0.5411,0
3874,53,West,Salaried,Manufacturing,66914.0,684.0,54.5,35.94,51.96,70812.0,0.5104,0
3875,66,North,SelfEmployed,IT,47200.0,734.0,20.13,18.75,40.63,56368.0,0.1186,0
3876,62,South,Salaried,Retail,30902.0,665.0,44.8,44.08,62.8,89822.0,0.5675,0
3877,26,North,Salaried,Retail,74341.0,738.0,63.41,12.23,43.53,76977.0,0.3042,0
3878,61,West,Salaried,Construction,87313.0,717.0,11.38,43.44,55.96,58568.0,0.2028,0
3879,59,East,Salaried,Retail,58352.0,752.0,50.38,35.59,75.41,68340.0,0.3972,0
3880,45,North,Salaried,Healthcare,96108.0,668.0,43.09,35.44,56.21,70197.0,0.4782,0
3881,54,East,Salaried,Healthcare,61222.0,683.0,67.05,64.46,53.52,73150.0,0.7355,0
3882,31,East,Salaried,IT,96700.0,734.0,25.52,74.21,48.55,49614.0,0.3511,0
3883,66,West,Salaried,Construction,59384.0,639.0,61.53,37.04,47.43,29138.0,0.6594,0
3884,57,North,Salaried,Retail,21741.0,696.0,28.54,28.58,68.92,53597.0,0.3212,0
3885,61,West,SelfEmployed,IT,87527.0,759.0,35.79,49.49,77.48,47655.0,0.3502,0
3886,27,West,Salaried,Manufacturing,56543.0,660.0,22.8,75.89,64.9,58096.0,0.5806,1
3887,66,West,Salaried,Manufacturing,44151.0,720.0,61.82,63.01,46.8,103943.0,0.5914,0
3888,68,East,Salaried,Retail,84632.0,700.0,21.72,8.42,75.63,123951.0,0.2151,0
3889,42,East,Salaried,Retail,57213.0,788.0,61.54,48.19,70.64,85762.0,0.435,0
3890,68,South,Salaried,Retail,46742.0,705.0,37.34,94.19,60.97,89876.0,0.6501,0
3891,59,West,Salaried,Healthcare,101228.0,732.0,60.11,36.78,58.15,57178.0,0.4603,0
3892,30,East,SelfEmployed,Retail,70905.0,690.0,25.87,44.66,50.07,49362.0,0.3253,0
3893,41,East,SelfEmployed,Manufacturing,46298.0,669.0,17.96,30.87,48.05,86504.0,0.2569,0
3894,26,South,Salaried,Retail,65737.0,714.0,43.3,49.79,58.63,97380.0,0.4473,0
3895,69,East,Salaried,Construction,117651.0,666.0,40.57,19.48,42.29,96733.0,0.3388,0
3896,21,West,Salaried,Manufacturing,77247.0,762.0,31.4,27.23,64.01,55772.0,0.1941,0
3897,54,North,Salaried,Construction,62163.0,771.0,49.77,69.06,73.09,62422.0,0.5037,0
3898,34,West,Salaried,Manufacturing,85028.0,704.0,15.71,17.45,91.79,157780.0,0.2505,0
3899,56,East,Salaried,IT,65913.0,674.0,47.32,88.35,74.42,17797.0,0.7888,0
3900,47,West,SelfEmployed,Manufacturing,64812.0,714.0,22.71,32.72,74.32,97762.0,0.2817,0
3901,29,South,Salaried,Manufacturing,61873.0,624.0,17.74,56.75,60.59,50502.0,0.5227,1
3902,26,South,SelfEmployed,Construction,92079.0,655.0,64.58,33.96,47.33,50508.0,0.6297,0
3903,51,West,Salaried,Construction,78895.0,635.0,37.59,48.02,64.58,51910.0,0.6134,1
3904,37,South,Salaried,Manufacturing,103445.0,655.0,55.81,86.34,72.93,23725.0,0.8442,0
3905,63,West,Salaried,Manufacturing,81138.0,663.0,15.35,11.17,79.82,53910.0,0.2688,0
3906,56,South,Salaried,Healthcare,105552.0,623.0,13.45,82.07,85.43,113514.0,0.7001,0
3907,41,East,Salaried,IT,88002.0,684.0,39.69,55.18,54.08,51694.0,0.5038,0
3908,47,South,Salaried,IT,69801.0,688.0,28.93,64.86,53.27,55378.0,0.4576,0
3909,61,East,Salaried,Retail,72292.0,734.0,10.29,10.03,71.09,38365.0,0.1173,0
3910,48,South,SelfEmployed,Manufacturing,111557.0,706.0,21.0,73.53,71.13,60529.0,0.4636,0
3911,36,North,Salaried,Manufacturing,101076.0,785.0,23.13,16.5,51.99,16655.0,0.0916,0
3912,55,South,Salaried,Manufacturing,105935.0,735.0,27.31,91.83,72.31,40272.0,0.5343,1
3913,56,North,SelfEmployed,Manufacturing,54851.0,841.0,62.65,76.94,59.02,72656.0,0.413,1
3914,55,West,Salaried,IT,37497.0,631.0,35.24,49.36,75.16,30843.0,0.6483,1
3915,65,West,Salaried,Construction,58137.0,760.0,50.77,88.18,56.01,32243.0,0.5691,0
3916,39,South,Salaried,Healthcare,78310.0,606.0,11.1,20.22,72.58,47410.0,0.3816,0
3917,41,East,Salaried,Construction,62089.0,764.0,58.84,94.25,82.26,76789.0,0.7307,0
3918,53,South,SelfEmployed,Construction,75548.0,723.0,24.42,69.51,93.91,99273.0,0.5128,0
3919,43,East,Salaried,IT,65976.0,686.0,28.54,13.85,90.11,59910.0,0.3477,1
3920,26,West,Salaried,Healthcare,39706.0,713.0,12.72,53.29,67.69,51183.0,0.2863,0
3921,52,West,Salaried,Manufacturing,83578.0,671.0,34.58,68.98,66.86,73324.0,0.6141,0
3922,42,South,Salaried,IT,75617.0,665.0,61.15,60.17,64.07,53549.0,0.7503,0
3923,23,West,Salaried,IT,101587.0,726.0,32.72,43.16,41.53,86459.0,0.2602,0
3924,55,South,SelfEmployed,Healthcare,78197.0,603.0,64.52,27.33,49.13,125817.0,0.7193,1
3925,36,West,Salaried,Retail,90653.0,720.0,62.05,26.44,43.26,55334.0,0.3992,0
3926,62,North,Salaried,IT,58615.0,692.0,13.72,88.43,78.3,33871.0,0.5448,0
3927,45,East,Salaried,Construction,81940.0,680.0,28.32,26.13,62.73,58157.0,0.3228,0
3928,37,East,Salaried,Construction,91172.0,670.0,64.63,91.62,43.51,163944.0,0.8129,0
3929,59,East,Salaried,Manufacturing,86127.0,714.0,11.79,23.92,77.98,70152.0,0.1994,0
3930,33,North,SelfEmployed,IT,70469.0,762.0,55.95,39.59,75.44,36642.0,0.4336,0
3931,48,West,Salaried,Manufacturing,82009.0,834.0,64.39,6.11,79.6,60958.0,0.2076,0
3932,31,North,Salaried,IT,87455.0,767.0,56.23,86.28,72.99,57732.0,0.6423,0
3933,30,East,Salaried,Healthcare,99028.0,750.0,54.63,14.39,48.88,39516.0,0.2518,0
3934,59,North,Salaried,IT,63778.0,653.0,60.6,37.16,43.38,112496.0,0.607,0
3935,44,South,Salaried,Retail,52664.0,664.0,49.95,80.83,84.94,81546.0,0.8171,0
3936,58,East,Salaried,Construction,58374.0,700.0,35.39,76.27,51.87,106915.0,0.5294,0
3937,44,South,Salaried,Healthcare,77908.0,727.0,13.77,80.74,69.84,12758.0,0.3915,0
3938,53,North,SelfEmployed,Construction,75088.0,673.0,57.28,87.27,66.69,68873.0,0.8154,0
3939,37,North,Salaried,Manufacturing,87546.0,771.0,64.32,87.0,90.66,62262.0,0.7442,0
3940,64,South,Salaried,Healthcare,91616.0,660.0,40.7,74.34,70.38,36625.0,0.7144,0
3941,56,West,Salaried,Retail,37296.0,624.0,41.95,57.42,71.9,74525.0,0.7293,0
3942,55,West,Salaried,Construction,65379.0,762.0,34.2,55.54,57.57,36959.0,0.2949,0
3943,26,North,SelfEmployed,IT,79245.0,714.0,61.41,6.16,92.73,26817.0,0.4912,0
3944,36,South,SelfEmployed,IT,97304.0,683.0,10.89,70.03,73.68,86092.0,0.439,1
3945,65,North,Salaried,IT,73932.0,618.0,47.47,25.4,40.27,55410.0,0.5272,0
3946,48,North,SelfEmployed,Healthcare,102309.0,759.0,64.44,79.58,70.58,26397.0,0.6776,0
3947,61,East,Salaried,Retail,86028.0,843.0,16.19,54.84,60.01,122801.0,0.1003,0
3948,52,East,SelfEmployed,Retail,82616.0,730.0,67.55,93.85,41.77,61704.0,0.7277,0
3949,46,North,Salaried,Retail,72796.0,662.0,68.06,23.92,63.74,40053.0,0.6474,1
3950,31,North,Salaried,Construction,74508.0,714.0,65.79,70.11,82.55,26474.0,0.7723,0
3951,45,North,Salaried,Healthcare,81616.0,734.0,37.75,54.28,67.71,34474.0,0.4124,0
3952,51,West,SelfEmployed,IT,71092.0,730.0,32.98,88.86,75.17,26450.0,0.5855,0
3953,41,West,Salaried,Construction,97251.0,651.0,52.36,28.94,75.19,140993.0,0.626,0
3954,65,North,Salaried,Retail,92592.0,670.0,29.12,10.35,76.91,162740.0,0.329,1
